datetime,open,high,low,close,volume,turnover
2023-11-19T02:00:00Z,36507.3,36518.3,36424.4,36476.0,995.947,36325092.4634
2023-11-19T03:00:00Z,36476.0,36551.4,36442.8,36541.0,886.03,32337983.6162
2023-11-19T04:00:00Z,36541.0,36559.9,36507.8,36558.9,849.143,31019449.3144
2023-11-19T05:00:00Z,36558.9,36576.2,36530.0,36540.0,734.63,26855796.588
2023-11-19T06:00:00Z,36540.0,36698.2,36520.9,36622.1,2965.913,108603703.7523
2023-11-19T07:00:00Z,36622.1,36696.0,36596.4,36641.9,1490.641,54623905.7966
2023-11-19T08:00:00Z,36641.9,36734.7,36630.0,36644.4,1550.417,56867935.3721
2023-11-19T09:00:00Z,36644.4,36687.9,36608.0,36654.0,921.802,33778413.0885
2023-11-19T10:00:00Z,36654.0,36659.1,36555.5,36555.6,1627.338,59542401.8945
2023-11-19T11:00:00Z,36555.6,36561.3,36378.8,36466.1,5492.219,200266442.2459
2023-11-19T12:00:00Z,36466.1,36508.9,36407.0,36502.7,1816.09,66222501.4396
2023-11-19T13:00:00Z,36502.7,36529.7,36464.3,36500.0,1142.688,41711485.694
2023-11-19T14:00:00Z,36500.0,36500.0,36387.9,36477.0,2202.584,80281113.8558
2023-11-19T15:00:00Z,36477.0,36588.0,36418.0,36582.1,2034.053,74311567.436
2023-11-19T16:00:00Z,36582.1,36647.6,36524.3,36570.3,1966.573,71954929.4663
2023-11-19T17:00:00Z,36570.3,36625.1,36552.8,36620.4,817.799,29920705.8339
2023-11-19T18:00:00Z,36620.4,36936.7,36602.9,36854.9,6104.834,224615249.6539
2023-11-19T19:00:00Z,36854.9,37010.1,36783.8,36964.8,4599.409,169704677.2035
2023-11-19T20:00:00Z,36964.8,37055.0,36814.5,36927.2,4650.202,171737543.5775
2023-11-19T21:00:00Z,36927.2,37128.0,36858.1,37000.0,4199.98,155385907.9075
2023-11-19T22:00:00Z,37000.0,37046.5,36935.2,36997.4,1913.358,70771717.7583
2023-11-19T23:00:00Z,36997.4,37534.7,36997.4,37386.9,15831.088,591493765.1671
2023-11-20T00:00:00Z,37386.9,37406.7,37151.2,37327.6,6109.185,227754390.1201
2023-11-20T01:00:00Z,37327.6,37389.5,37245.6,37317.2,2658.314,99230483.7422
2023-11-20T02:00:00Z,37317.2,37347.2,37220.5,37327.9,1987.37,74092450.0512
2023-11-20T03:00:00Z,37327.9,37347.5,37062.4,37144.4,3751.009,139399720.1953
2023-11-20T04:00:00Z,37144.4,37236.2,37106.0,37227.5,1667.592,61986089.9723
2023-11-20T05:00:00Z,37227.5,37235.8,37065.0,37152.3,2358.451,87587038.7577
2023-11-20T06:00:00Z,37152.3,37223.0,37080.0,37206.0,1848.295,68676318.2205
2023-11-20T07:00:00Z,37206.0,37285.5,37109.2,37269.9,2175.528,80930652.4979
2023-11-20T08:00:00Z,37269.9,37279.5,37089.2,37153.7,3426.653,127411180.3773
2023-11-20T09:00:00Z,37153.7,37240.0,37094.5,37225.7,2719.789,101142362.7565
2023-11-20T10:00:00Z,37225.7,37422.5,37178.0,37313.2,5278.713,196818940.0154
2023-11-20T11:00:00Z,37313.2,37450.0,37103.2,37177.2,5989.543,223193525.4283
2023-11-20T12:00:00Z,37177.2,37183.7,37100.6,37170.8,2401.063,89183295.4578
2023-11-20T13:00:00Z,37170.8,37268.0,37075.0,37119.3,5125.616,190592294.3477
2023-11-20T14:00:00Z,37119.3,37570.0,36620.1,37443.1,20834.694,772656773.3776
2023-11-20T15:00:00Z,37443.1,37506.2,37228.4,37481.0,9834.374,367586833.4305
2023-11-20T16:00:00Z,37481.0,37670.2,37252.0,37259.4,12010.986,449952367.1838
2023-11-20T17:00:00Z,37259.4,37791.1,36782.0,37608.0,26960.019,1005699525.7668
2023-11-20T18:00:00Z,37608.0,37727.3,37320.0,37550.0,11279.549,423341278.5107
2023-11-20T19:00:00Z,37550.0,37846.7,37468.6,37590.3,6868.324,258605604.3654
2023-11-20T20:00:00Z,37590.3,37622.4,37421.5,37568.6,3357.498,125950575.4021
2023-11-20T21:00:00Z,37568.6,37591.8,37274.8,37436.3,5239.214,195900738.3205
2023-11-20T22:00:00Z,37436.3,37605.8,37365.7,37451.1,5034.521,188759987.4124
2023-11-20T23:00:00Z,37451.1,37639.7,37448.0,37469.3,3758.781,141129571.1592
2023-11-21T00:00:00Z,37469.3,37538.9,37326.0,37415.9,3699.538,138511655.2191
2023-11-21T01:00:00Z,37415.9,37650.0,37371.0,37624.9,2906.075,109060841.4044
2023-11-21T02:00:00Z,37624.9,37693.2,37442.0,37476.3,4503.227,169127876.8915
2023-11-21T03:00:00Z,37476.3,37574.0,37464.4,37482.5,2494.505,93585601.1713
2023-11-21T04:00:00Z,37482.5,37502.0,37411.8,37413.1,1569.279,58787315.1158
2023-11-21T05:00:00Z,37413.1,37422.4,37340.0,37374.6,2026.268,75747041.9984
2023-11-21T06:00:00Z,37374.6,37442.9,37342.0,37396.0,1619.685,60578280.0482
2023-11-21T07:00:00Z,37396.0,37396.6,37236.8,37298.0,3740.224,139528385.7337
2023-11-21T08:00:00Z,37298.0,37441.5,37284.0,37423.1,2025.803,75681285.3833
2023-11-21T09:00:00Z,37423.1,37431.7,37329.5,37329.5,1229.888,45980038.2066
2023-11-21T10:00:00Z,37329.5,37435.0,37326.5,37376.0,1731.712,64751056.9278
2023-11-21T11:00:00Z,37376.0,37385.2,37155.0,37191.6,4476.954,166712939.6285
2023-11-21T12:00:00Z,37191.6,37249.2,37113.1,37204.1,4044.081,150398541.5131
2023-11-21T13:00:00Z,37204.1,37220.0,37010.1,37031.6,5253.397,194969469.1348
2023-11-21T14:00:00Z,37031.6,37039.5,36424.0,36653.9,22769.256,836711182.2297
2023-11-21T15:00:00Z,36653.9,37233.7,36231.2,36994.2,49133.152,1800905359.6607
2023-11-21T16:00:00Z,36994.2,37294.0,36756.6,37199.9,17134.852,634043666.5997
2023-11-21T17:00:00Z,37199.9,37549.7,36554.7,36913.6,26540.671,985666343.9666
2023-11-21T18:00:00Z,36913.6,36995.0,36715.7,36894.1,8526.027,314251007.7242
2023-11-21T19:00:00Z,36894.1,37129.4,36770.0,37000.3,6656.68,246348426.9246
2023-11-21T20:00:00Z,37000.3,37199.4,36852.0,36943.6,7744.695,286726730.792
2023-11-21T21:00:00Z,36943.6,37038.7,36733.0,36846.7,5369.923,198004764.6883
2023-11-21T22:00:00Z,36846.7,36903.3,36271.0,36393.1,9589.571,350751982.8526
2023-11-21T23:00:00Z,36393.1,36441.8,35720.0,35741.1,23953.705,864737153.231
2023-11-22T00:00:00Z,35741.1,36149.8,35613.0,36121.2,11810.847,424310882.9468
2023-11-22T01:00:00Z,36121.2,36190.0,36072.0,36096.6,3630.409,131176441.8882
2023-11-22T02:00:00Z,36096.6,36320.0,36034.3,36310.7,4021.274,145540754.7951
2023-11-22T03:00:00Z,36310.7,36405.8,36268.1,36392.3,3224.573,117192190.1338
2023-11-22T04:00:00Z,36392.3,36478.5,36332.9,36428.3,3061.057,111467380.8284
2023-11-22T05:00:00Z,36428.3,36492.0,36347.1,36376.8,2243.682,81690727.4889
2023-11-22T06:00:00Z,36376.8,36574.9,36376.7,36529.2,3333.215,121669840.1315
2023-11-22T07:00:00Z,36529.2,36573.1,36447.1,36448.3,2647.001,96640922.5885
2023-11-22T08:00:00Z,36448.3,36589.5,36404.0,36577.8,3365.849,122828526.6197
2023-11-22T09:00:00Z,36577.8,36724.1,36521.8,36702.3,4946.853,181199626.3109
2023-11-22T10:00:00Z,36702.3,36802.9,36583.9,36681.2,4992.749,183222236.6149
2023-11-22T11:00:00Z,36681.2,36689.9,36451.9,36482.4,4568.77,166985355.8572
2023-11-22T12:00:00Z,36482.4,36614.8,36462.1,36576.8,3494.583,127693002.3395
2023-11-22T13:00:00Z,36576.8,36667.3,36453.0,36608.0,5142.775,188091657.9112
2023-11-22T14:00:00Z,36608.0,36674.9,36281.5,36405.9,7915.05,288498707.8124
2023-11-22T15:00:00Z,36405.9,36642.6,36231.1,36487.4,8685.569,316556829.0416
2023-11-22T16:00:00Z,36487.4,36587.9,36367.8,36476.2,3952.78,144192801.5081
2023-11-22T17:00:00Z,36476.2,36659.5,36455.4,36596.0,3650.171,133469395.4497
2023-11-22T18:00:00Z,36596.0,37328.2,36570.0,37209.6,21643.188,801555105.3766
2023-11-22T19:00:00Z,37209.6,37456.6,37127.7,37299.9,9408.936,350964978.3804
2023-11-22T20:00:00Z,37299.9,37645.4,37220.8,37633.5,9126.932,341986448.2465
2023-11-22T21:00:00Z,37633.5,37888.0,37521.4,37622.2,14581.845,549642788.7529
2023-11-22T22:00:00Z,37622.2,37775.6,37386.7,37455.1,6647.287,249682371.8152
2023-11-22T23:00:00Z,37455.1,37500.0,37263.3,37424.0,6409.665,239602273.3241
2023-11-23T00:00:00Z,37424.0,37563.1,37316.0,37322.5,4220.009,157927810.3048
2023-11-23T01:00:00Z,37322.5,37500.0,37322.4,37428.6,2047.105,76619051.3121
2023-11-23T02:00:00Z,37428.6,37462.7,37323.2,37355.0,1955.477,73093500.0285
2023-11-23T03:00:00Z,37355.0,37400.0,37270.3,37314.1,2317.44,86517537.9469
2023-11-23T04:00:00Z,37314.1,37426.6,37281.3,37353.5,1816.97,67881227.3239
2023-11-23T05:00:00Z,37353.5,37436.8,37330.0,37346.1,1329.286,49687899.8878
2023-11-23T06:00:00Z,37346.1,37360.2,37285.0,37286.9,1571.761,58641667.9883
2023-11-23T07:00:00Z,37286.9,37388.0,37286.9,37387.2,1861.143,69535413.2791
2023-11-23T08:00:00Z,37387.2,37543.0,37374.0,37521.7,3875.754,145240256.4552
2023-11-23T09:00:00Z,37521.7,37677.0,37469.0,37662.0,3597.415,135147640.6345
2023-11-23T10:00:00Z,37662.0,37670.0,37458.0,37483.4,3290.667,123525791.1698
2023-11-23T11:00:00Z,37483.4,37488.0,37100.0,37385.7,9794.835,365312678.7354
2023-11-23T12:00:00Z,37385.7,37550.0,37270.7,37314.9,6204.602,232100838.8894
2023-11-23T13:00:00Z,37314.9,37412.7,37220.8,37249.4,3372.134,125818474.0127
2023-11-23T14:00:00Z,37249.4,37313.1,37109.9,37206.9,4454.725,165751965.1558
2023-11-23T15:00:00Z,37206.9,37252.0,36867.3,36951.1,9481.369,351155503.2865
2023-11-23T16:00:00Z,36951.1,37180.0,36921.0,37084.2,4512.631,167399181.4176
2023-11-23T17:00:00Z,37084.2,37248.0,37082.0,37178.9,3334.007,124008199.5693
2023-11-23T18:00:00Z,37178.9,37311.0,37170.8,37264.2,2274.902,84785440.79
2023-11-23T19:00:00Z,37264.2,37372.8,37184.1,37283.3,2547.586,94980020.183
2023-11-23T20:00:00Z,37283.3,37417.9,37278.2,37291.7,2495.497,93202253.4086
2023-11-23T21:00:00Z,37291.7,37386.8,37249.1,37255.9,1993.787,74371642.6304
2023-11-23T22:00:00Z,37255.9,37310.0,37180.0,37308.3,1950.282,72639041.2776
2023-11-23T23:00:00Z,37308.3,37392.2,37254.0,37297.7,1802.878,67311029.8962
2023-11-24T00:00:00Z,37297.7,37339.9,37256.6,37296.8,988.678,36881246.5821
2023-11-24T01:00:00Z,37296.8,37485.0,37296.8,37394.5,4403.622,164790207.6124
2023-11-24T02:00:00Z,37394.5,37444.4,37319.1,37381.1,1856.77,69425559.2021
2023-11-24T03:00:00Z,37381.1,37396.0,37300.0,37315.2,1107.163,41350550.274
2023-11-24T04:00:00Z,37315.2,37365.9,37301.0,37350.8,988.985,36920053.296
2023-11-24T05:00:00Z,37350.8,37427.5,37303.5,37425.5,1250.496,46729654.472
2023-11-24T06:00:00Z,37425.5,37429.9,37359.7,37383.6,1430.365,53487004.2943
2023-11-24T07:00:00Z,37383.6,37584.9,37349.5,37532.1,3875.178,145200385.8449
2023-11-24T08:00:00Z,37532.1,37582.8,37434.0,37442.5,3510.251,131652370.1982
2023-11-24T09:00:00Z,37442.5,37752.9,37442.5,37646.1,7810.03,293832102.3822
2023-11-24T10:00:00Z,37646.1,38049.0,37580.0,37618.8,17792.617,672428572.9658
2023-11-24T11:00:00Z,37618.8,38388.0,37573.0,37760.5,20029.116,758862841.0656
2023-11-24T12:00:00Z,37760.5,38004.8,37703.5,37735.3,9461.329,358180388.9157
2023-11-24T13:00:00Z,37735.3,37879.4,37636.7,37788.0,7174.128,270799592.7717
2023-11-24T14:00:00Z,37788.0,37824.8,37608.0,37809.2,5146.708,194145982.9196
2023-11-24T15:00:00Z,37809.2,38435.7,37788.1,38235.5,26562.375,1013898516.4447
2023-11-24T16:00:00Z,38235.5,38369.4,37553.6,37747.4,18308.986,694508103.2043
2023-11-24T17:00:00Z,37747.4,37936.3,37664.8,37860.0,8175.009,309114213.0253
2023-11-24T18:00:00Z,37860.0,37907.3,37580.0,37733.0,5495.705,207336531.3924
2023-11-24T19:00:00Z,37733.0,37800.0,37618.6,37770.1,2753.455,103869000.6685
2023-11-24T20:00:00Z,37770.1,37894.9,37732.0,37832.5,2127.992,80481286.6002
2023-11-24T21:00:00Z,37832.5,37978.0,37781.4,37837.9,3163.486,119813617.6188
2023-11-24T22:00:00Z,37837.9,37850.0,37642.2,37686.9,3278.466,123672630.9258
2023-11-24T23:00:00Z,37686.9,37735.1,37580.0,37725.0,2557.133,96263207.5654
2023-11-25T00:00:00Z,37725.0,37786.8,37681.6,37730.0,1461.088,55138755.272
2023-11-25T01:00:00Z,37730.0,37835.0,37722.8,37799.3,1399.092,52866046.1999
2023-11-25T02:00:00Z,37799.3,37839.3,37727.0,37836.1,1281.832,48434923.299
2023-11-25T03:00:00Z,37836.1,37856.9,37773.5,37810.7,1491.827,56423052.003
2023-11-25T04:00:00Z,37810.7,37810.7,37750.7,37788.2,857.31,32389908.1375
2023-11-25T05:00:00Z,37788.2,37829.9,37733.4,37825.0,910.418,34397052.7539
2023-11-25T06:00:00Z,37825.0,37838.9,37792.1,37807.8,732.529,27700905.7115
2023-11-25T07:00:00Z,37807.8,37836.9,37744.9,37811.5,1009.194,38138977.9262
2023-11-25T08:00:00Z,37811.5,37846.0,37769.1,37773.2,968.61,36612703.3382
2023-11-25T09:00:00Z,37773.2,37787.3,37683.7,37752.1,1618.987,61108817.6132
2023-11-25T10:00:00Z,37752.1,37752.2,37644.0,37695.7,2674.804,100809628.9099
2023-11-25T11:00:00Z,37695.7,37726.1,37582.8,37660.3,3173.997,119459363.7955
2023-11-25T12:00:00Z,37660.3,37736.2,37644.8,37736.1,1239.01,46697846.0505
2023-11-25T13:00:00Z,37736.1,37746.4,37650.3,37729.2,1508.643,56886278.1151
2023-11-25T14:00:00Z,37729.2,37730.9,37653.7,37683.8,996.862,37577797.4202
2023-11-25T15:00:00Z,37683.8,37718.7,37622.9,37710.0,1255.447,47289940.2082
2023-11-25T16:00:00Z,37710.0,37768.9,37702.9,37750.0,1057.849,39927189.6178
2023-11-25T17:00:00Z,37750.0,37818.5,37743.6,37774.0,1313.563,49626899.4793
2023-11-25T18:00:00Z,37774.0,37829.0,37761.7,37828.5,1006.86,38059195.6684
2023-11-25T19:00:00Z,37828.5,37854.5,37791.1,37823.1,1300.555,49191778.7699
2023-11-25T20:00:00Z,37823.1,37900.0,37771.8,37796.7,2049.243,77549823.8087
2023-11-25T21:00:00Z,37796.7,37821.8,37772.3,37801.9,852.357,32216884.7148
2023-11-25T22:00:00Z,37801.9,37802.0,37705.2,37729.0,1072.275,40476407.4289
2023-11-25T23:00:00Z,37729.0,37811.6,37720.0,37791.0,493.568,18643463.7258
2023-11-26T00:00:00Z,37791.0,37799.0,37744.5,37755.0,456.351,17237033.4193
2023-11-26T01:00:00Z,37755.0,37755.0,37684.0,37691.6,1044.726,39402730.1048
2023-11-26T02:00:00Z,37691.6,37762.0,37671.5,37748.3,916.79,34570868.783
2023-11-26T03:00:00Z,37748.3,37759.2,37729.7,37738.3,331.267,12502398.7133
2023-11-26T04:00:00Z,37738.3,37768.6,37705.0,37765.9,689.894,26031427.2985
2023-11-26T05:00:00Z,37765.9,37790.1,37747.0,37786.2,535.843,20240433.979
2023-11-26T06:00:00Z,37786.2,37798.0,37738.1,37798.0,925.988,34975108.0099
2023-11-26T07:00:00Z,37798.0,37808.0,37762.1,37791.4,743.925,28109155.5556
2023-11-26T08:00:00Z,37791.4,37827.0,37766.0,37771.9,790.757,29886369.4926
2023-11-26T09:00:00Z,37771.9,37800.6,37750.0,37775.5,923.102,34870735.86
2023-11-26T10:00:00Z,37775.5,37775.6,37713.5,37713.6,739.99,27926196.6314
2023-11-26T11:00:00Z,37713.6,37737.9,37678.7,37694.1,1836.64,69266948.0763
2023-11-26T12:00:00Z,37694.1,37697.7,37318.4,37649.6,11770.868,441810764.1428
2023-11-26T13:00:00Z,37649.6,37650.0,37331.0,37536.0,6288.602,235741851.9138
2023-11-26T14:00:00Z,37536.0,37544.7,37255.0,37368.0,7400.667,276872855.9736
2023-11-26T15:00:00Z,37368.0,37528.7,37313.8,37454.8,3967.875,148580170.2021
2023-11-26T16:00:00Z,37454.8,37530.5,37124.4,37242.0,9992.931,372729165.0165
2023-11-26T17:00:00Z,37242.0,37342.4,37161.2,37295.2,3054.574,113839182.7202
2023-11-26T18:00:00Z,37295.2,37353.1,37180.0,37263.6,2563.028,95476488.0971
2023-11-26T19:00:00Z,37263.6,37411.1,37249.0,37394.0,1718.954,64175707.7199
2023-11-26T20:00:00Z,37394.0,37679.2,37372.0,37611.7,7028.945,263996447.2539
2023-11-26T21:00:00Z,37611.7,37665.6,37480.2,37634.8,2669.925,100329277.0747
2023-11-26T22:00:00Z,37634.8,37769.6,37617.0,37668.2,3676.421,138643615.7117
2023-11-26T23:00:00Z,37668.2,37674.2,37320.0,37455.4,7382.396,276539525.9357
2023-11-27T00:00:00Z,37455.4,37565.9,37388.1,37490.0,2594.394,97224743.7751
2023-11-27T01:00:00Z,37490.0,37569.3,37457.0,37491.5,1417.929,53189214.7632
2023-11-27T02:00:00Z,37491.5,37505.7,37222.9,37320.8,3861.12,144173185.2955
2023-11-27T03:00:00Z,37320.8,37338.0,37189.6,37313.8,2471.808,92130237.4384
2023-11-27T04:00:00Z,37313.8,37401.8,37261.6,37383.1,1982.746,74027941.0806
2023-11-27T05:00:00Z,37383.1,37408.7,37309.2,37318.3,1281.416,47879450.847
2023-11-27T06:00:00Z,37318.3,37434.1,37280.0,37283.4,1967.785,73532050.3618
2023-11-27T07:00:00Z,37283.4,37352.6,37001.4,37288.5,6276.872,233433996.6942
2023-11-27T08:00:00Z,37288.5,37417.2,37262.0,37346.0,2627.376,98121090.5179
2023-11-27T09:00:00Z,37346.0,37478.3,37345.9,37375.1,2218.076,83006789.5247
2023-11-27T10:00:00Z,37375.1,37375.1,36963.3,37112.5,8299.393,308273980.8079
2023-11-27T11:00:00Z,37112.5,37153.9,36865.0,37035.3,9220.193,341572721.4704
2023-11-27T12:00:00Z,37035.3,37106.0,36899.5,36978.1,4811.056,178017240.3579
2023-11-27T13:00:00Z,36978.1,37048.8,36751.0,36963.3,9924.12,366263465.7982
2023-11-27T14:00:00Z,36963.3,37024.3,36732.4,36822.1,6907.386,254610904.2946
2023-11-27T15:00:00Z,36822.1,37091.0,36750.0,36760.8,7737.959,285806270.7804
2023-11-27T16:00:00Z,36760.8,37135.9,36714.5,37089.4,7519.458,277705958.615
2023-11-27T17:00:00Z,37089.4,37153.0,36889.1,36924.2,5714.347,211770316.9559
2023-11-27T18:00:00Z,36924.2,37088.9,36886.2,36976.4,2868.331,106123208.651
2023-11-27T19:00:00Z,36976.4,37073.7,36790.0,36888.1,3993.096,147374999.5551
2023-11-27T20:00:00Z,36888.1,36969.2,36803.6,36807.3,2665.517,98329076.4512
2023-11-27T21:00:00Z,36807.3,37080.0,36800.0,37040.7,3630.149,134230161.0919
2023-11-27T22:00:00Z,37040.7,37106.5,36974.0,37091.5,1345.229,49838417.3965
2023-11-27T23:00:00Z,37091.5,37298.2,37091.4,37256.0,7280.166,270823758.799
2023-11-28T00:00:00Z,37256.0,37371.8,37197.6,37272.2,4367.415,162858984.5589
2023-11-28T01:00:00Z,37272.2,37283.0,37177.2,37212.4,2206.722,82145593.0597
2023-11-28T02:00:00Z,37212.4,37229.3,37135.5,37195.1,1656.255,61571274.8301
2023-11-28T03:00:00Z,37195.1,37219.8,37111.5,37144.9,1377.821,51197483.2274
2023-11-28T04:00:00Z,37144.9,37160.0,36970.0,36992.3,4270.604,158225527.3342
2023-11-28T05:00:00Z,36992.3,37012.0,36880.0,36918.4,3457.169,127702448.7407
2023-11-28T06:00:00Z,36918.4,37131.9,36892.1,37105.4,3185.169,117876960.0712
2023-11-28T07:00:00Z,37105.4,37156.4,36978.0,37105.3,2388.089,88524355.7394
2023-11-28T08:00:00Z,37105.3,37121.7,36937.0,36944.2,2745.94,101659216.8871
2023-11-28T09:00:00Z,36944.2,37154.9,36933.0,37092.2,2922.48,108341651.501
2023-11-28T10:00:00Z,37092.2,37127.7,37020.1,37122.0,2005.828,74360573.5315
2023-11-28T11:00:00Z,37122.0,37269.5,37088.4,37261.4,4433.818,164877039.91
2023-11-28T12:00:00Z,37261.4,37288.3,37173.2,37211.5,3334.482,124138335.8169
2023-11-28T13:00:00Z,37211.5,37458.2,37142.3,37416.1,6534.252,243855354.2639
2023-11-28T14:00:00Z,37416.1,37468.6,37354.7,37373.1,4550.89,170245864.4775
2023-11-28T15:00:00Z,37373.1,37588.0,37295.7,37522.0,8036.873,301089422.6706
2023-11-28T16:00:00Z,37522.0,37975.0,37522.0,37893.3,18193.606,686679425.2747
2023-11-28T17:00:00Z,37893.3,38274.6,37792.4,38235.2,20173.932,768577078.2849
2023-11-28T18:00:00Z,38235.2,38250.0,37881.6,37990.0,11539.107,439185251.6884
2023-11-28T19:00:00Z,37990.0,38430.0,37962.0,38135.1,14596.322,557644858.4836
2023-11-28T20:00:00Z,38135.1,38299.0,38075.0,38210.6,5545.774,211667972.2189
2023-11-28T21:00:00Z,38210.6,38245.5,37942.0,37950.0,5020.804,191115932.4852
2023-11-28T22:00:00Z,37950.0,38060.1,37813.9,37873.8,4222.182,160187722.5247
2023-11-28T23:00:00Z,37873.8,37942.0,37635.8,37820.0,7877.21,297568763.7334
2023-11-29T00:00:00Z,37820.0,37919.5,37673.3,37915.2,5303.92,200458258.9533
2023-11-29T01:00:00Z,37915.2,38115.4,37915.2,37926.9,6562.831,249484199.7738
2023-11-29T02:00:00Z,37926.9,37990.5,37834.0,37931.0,2729.715,103480237.1485
2023-11-29T03:00:00Z,37931.0,38016.2,37895.4,37951.0,2088.794,79287652.0
2023-11-29T04:00:00Z,37951.0,37964.6,37876.0,37943.4,1096.779,41585522.8134
2023-11-29T05:00:00Z,37943.4,38043.7,37895.1,38035.8,1908.531,72469880.0589
2023-11-29T06:00:00Z,38035.8,38251.0,37978.0,38179.9,4702.357,179248865.8942
2023-11-29T07:00:00Z,38179.9,38184.3,38055.5,38111.2,2826.937,107747577.0254
2023-11-29T08:00:00Z,38111.2,38390.3,38093.0,38350.1,7757.695,296763695.428
2023-11-29T09:00:00Z,38350.1,38600.1,38080.5,38287.7,12385.805,474370494.2812
2023-11-29T10:00:00Z,38287.7,38304.6,37909.9,37982.4,8307.433,316322655.0518
2023-11-29T11:00:00Z,37982.4,38178.3,37914.0,38114.7,4508.138,171629514.2717
2023-11-29T12:00:00Z,38114.7,38297.7,38061.5,38163.9,5108.689,195113298.9624
2023-11-29T13:00:00Z,38163.9,38265.1,38091.4,38120.8,3611.927,137911913.8086
2023-11-29T14:00:00Z,38120.8,38195.0,37758.7,37824.7,10321.15,391602192.1133
2023-11-29T15:00:00Z,37824.7,37899.5,37566.0,37837.3,15934.508,601072331.7795
2023-11-29T16:00:00Z,37837.3,37889.9,37647.0,37768.6,6974.58,263299996.411
2023-11-29T17:00:00Z,37768.6,37889.9,37668.8,37782.2,3327.823,125693784.6129
2023-11-29T18:00:00Z,37782.2,37873.0,37677.5,37873.0,3038.874,114784255.0071
2023-11-29T19:00:00Z,37873.0,37945.3,37793.5,37884.2,2869.866,108678374.7938
2023-11-29T20:00:00Z,37884.2,37898.2,37626.5,37685.4,3467.067,130779973.7822
2023-11-29T21:00:00Z,37685.4,37796.7,37581.8,37750.0,4122.027,155429449.2225
2023-11-29T22:00:00Z,37750.0,37850.0,37744.9,37799.2,1272.317,48093721.2048
2023-11-29T23:00:00Z,37799.2,37880.5,37731.5,37858.6,2029.254,76759160.5634
2023-11-30T00:00:00Z,37858.6,37878.0,37769.4,37780.0,2097.393,79314466.5828
2023-11-30T01:00:00Z,37780.0,37823.5,37701.7,37708.8,1652.654,62400373.2229
2023-11-30T02:00:00Z,37708.8,37921.4,37697.0,37876.1,2168.516,82047139.2266
2023-11-30T03:00:00Z,37876.1,38059.7,37842.0,38053.6,3098.121,117623625.5504
2023-11-30T04:00:00Z,38053.6,38145.0,37964.7,37979.1,3619.185,137765255.6598
2023-11-30T05:00:00Z,37979.1,38025.0,37862.3,37892.7,2050.19,77769925.945
2023-11-30T06:00:00Z,37892.7,37969.2,37802.0,37878.0,2876.607,108958922.7132
2023-11-30T07:00:00Z,37878.0,37917.6,37761.8,37802.3,1935.32,73224527.466
2023-11-30T08:00:00Z,37802.3,37826.7,37584.0,37670.2,6293.908,237211467.4936
2023-11-30T09:00:00Z,37670.2,37747.5,37611.1,37718.5,2979.154,112300439.8316
2023-11-30T10:00:00Z,37718.5,37769.5,37680.7,37680.7,1656.051,62478645.8622
2023-11-30T11:00:00Z,37680.7,37911.8,37650.4,37882.4,3779.866,142871020.1313
2023-11-30T12:00:00Z,37882.4,37930.3,37826.1,37875.0,3421.92,129616282.6159
2023-11-30T13:00:00Z,37875.0,37978.3,37606.9,37718.1,8974.688,339109792.7324
2023-11-30T14:00:00Z,37718.1,37788.4,37429.0,37657.1,14073.653,529449795.68
2023-11-30T15:00:00Z,37657.1,37733.0,37515.5,37625.0,5011.6,188517097.5124
2023-11-30T16:00:00Z,37625.0,37744.8,37533.0,37666.0,3214.172,120994597.2344
2023-11-30T17:00:00Z,37666.0,37768.4,37633.2,37744.4,1453.111,54793207.466
2023-11-30T18:00:00Z,37744.4,37817.0,37711.6,37743.8,2181.761,82400727.7206
2023-11-30T19:00:00Z,37743.8,37807.7,37689.6,37755.9,1249.395,47166607.7818
2023-11-30T20:00:00Z,37755.9,37768.6,37689.6,37728.6,1554.0,58630134.0408
2023-11-30T21:00:00Z,37728.6,37765.0,37690.5,37739.9,796.237,30043316.579
2023-11-30T22:00:00Z,37739.9,37812.0,37666.6,37694.9,1560.261,58924999.5468
2023-11-30T23:00:00Z,37694.9,37732.9,37591.0,37727.4,2217.995,83552537.9085
2023-12-01T00:00:00Z,37727.4,37746.9,37612.8,37680.1,1857.79,69963438.8925
2023-12-01T01:00:00Z,37680.1,37972.2,37636.3,37945.1,6177.757,233916046.936
2023-12-01T02:00:00Z,37945.1,38093.5,37864.0,37991.4,4355.983,165438984.7579
2023-12-01T03:00:00Z,37991.4,38073.3,37949.0,38048.1,2797.211,106323019.6017
2023-12-01T04:00:00Z,38048.1,38261.1,38024.7,38194.8,8216.175,313566071.9425
2023-12-01T05:00:00Z,38194.8,38218.1,38103.6,38131.4,3001.254,114525337.4937
2023-12-01T06:00:00Z,38131.4,38231.4,38080.0,38223.5,2870.733,109493967.282
2023-12-01T07:00:00Z,38223.5,38364.4,38208.8,38256.4,6428.665,246171124.8655
2023-12-01T08:00:00Z,38256.4,38397.7,38232.6,38329.8,4294.013,164510582.2416
2023-12-01T09:00:00Z,38329.8,38762.9,38329.8,38732.2,19762.808,762841037.4767
2023-12-01T10:00:00Z,38732.2,38873.2,38545.5,38554.0,10667.15,412936084.9155
2023-12-01T11:00:00Z,38554.0,38677.0,38511.8,38596.7,3897.248,150441921.3343
